id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries 
1265123905540243456,Tue May 26 03:33:38 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @dsuperboy: Selama ini agak takut ke luar karena banyak yang tidak mematuhi psbb. Sekarang, psbb mau dilonggarkan dan mal-mal mau dibuka…",agak takut tidak mematuhi psbb psbb dilonggarkan mal-mal dibuka,in,0,348,nisa_adzk,,,dsuperboy,,
1265123888515579914,Tue May 26 03:33:34 +0000 2020,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Dalam sepekan, rataan pertambahan kasus corona di Jakarta 90 per hari. #kumparanNews https://t.co/yHlQ45jciM",dalam sepekan rataan pertambahan kasus corona jakarta,in,11,4,kumparan,False,kumparanNews,,Jakarta Capital Region,
1265123884799418368,Tue May 26 03:33:33 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Lenovo_ID hai Kak.
Bisa bantu saya untuk informasi servis center yang tidak tutup karena psbb?
Lcd laptop saya rusak. Saya sudah ke servis cntr mangga dua tapi tutup. Penting untuk WFH.
Sudah hubungi nomer lenovo dan watsap lenovo tidak ada hasil. Tolong bantu agar oneday servis",hai kak bantu informasi servis center tidak tutup psbb lcd laptop rusak servis cntr mangga tutup wfh hubungi nomer lenovo watsap lenovo tidak hasil bantu oneday servis,in,0,348,SimbolonHerbet,,,Lenovo_ID,INDONESIA,
1265123877656526851,Tue May 26 03:33:31 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @dsuperboy: Selama ini agak takut ke luar karena banyak yang tidak mematuhi psbb. Sekarang, psbb mau dilonggarkan dan mal-mal mau dibuka…",agak takut tidak mematuhi psbb psbb dilonggarkan mal-mal dibuka,in,0,0,AngelicaCF8,,,dsuperboy,"Surabaya,Indonesia",
1265123861122539521,Tue May 26 03:33:28 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Sir_AmirSyarif: Indonesia turut merayakan penurunan angka penyebaran #COVID19 di negara tetangga dengan membuka pusat perbelanjaan - le…,indonesia merayakan penurunan angka penyebaran negara tetangga membuka pusat perbelanjaan le,in,0,51,its_me_Osza,,COVID19,Sir_AmirSyarif,"Depok, Indonesia",
1265123848837611520,Tue May 26 03:33:25 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Mintho_____: Mereka manusia yg sama spt kita..
.. punya rasa capek 
.. rasa rindu keluarga
Dan mereka akan terus berjuang demi menolak…",manusia .. .. capek .. rindu keluarga berjuang menolak,in,0,26,natashahijab_,,,Mintho_____,,
1265123843720478723,Tue May 26 03:33:23 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @dsuperboy: Selama ini agak takut ke luar karena banyak yang tidak mematuhi psbb. Sekarang, psbb mau dilonggarkan dan mal-mal mau dibuka…",agak takut tidak mematuhi psbb psbb dilonggarkan mal-mal dibuka,in,0,348,abowlofmie,,,dsuperboy,,
1265123838880169984,Tue May 26 03:33:22 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@_justforfun23 psbb hyung,psbb hyung,in,0,348,matcxhalatte,,,_justforfun23,sweet home,
1265123831217180673,Tue May 26 03:33:20 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Presiden kerahkan TNI - Polri secara masif, disiplinkan warga patuhi PSBB - ANTARA News Jawa Barat https://t.co/rucZLqLZwV",presiden kerahkan tni polri masif disiplinkan warga patuhi psbb news jawa barat,in,0,348,Antara_Jabar,False,,,Indonesia,
1265123792902172673,Tue May 26 03:33:11 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Candraasmara85: Kapolda Jabar Akhirnya Mutasi Polisi yang Sewot ke Petugas PSBB.

""MEMULAI DARI DIRI SENDIRI &amp; MEMBERI CONTOH.""

Saaluu…",kapolda jabar mutasi polisi sewot petugas psbb `` memulai amp contoh '' saaluu,in,1,0,cintada17,,,Candraasmara85,ILUSI KOSONG,
1265123782571642881,Tue May 26 03:33:09 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@ferdiriva Tadi di live Kompas TV, Joko bilang mau perketat PSBB dgn menurunkan aparat TNI Polri, ga berselang lama keluar berita Joko mau seremonial buka Mall. Maunya apasih?",live kompas tv joko bilang perketat psbb menurunkan aparat tni polri ga berselang keluar berita joko seremonial buka mall maunya apa sih,in,0,0,gimana_gimana_,,,ferdiriva,"Kota Surabaya, Jawa Timur",
1265123781300727809,Tue May 26 03:33:08 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ObiWan_Catnobi Mungkin sebagian org cabutnya psbb ada yg gembira. Tapi para tenaga medis yang menangis. yang padahal, dicabutnya psbb bukan menandakan negara sudah membaik. Cuma sudah Pasrah-___-",mungkin org cabutnya psbb gembira tenaga medis menangis dicabutnya psbb bukan menandakan negara membaik pasrah-___-,in,0,0,risqika_ulfiah,,,ObiWan_Catnobi,,
1265123760224387079,Tue May 26 03:33:03 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DAMPAK PSBB MEMANG LUAR BIASA
HINGGA BERTINDAK DI LUAR AKAL SEHAT https://t.co/MifrQQKzOq",dampak psbb memang hingga bertindak akal sehat,in,0,44,prisma93246654,False,,,"Kozan, Türkiye",
1265123754700464128,Tue May 26 03:33:02 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @dsuperboy: Selama ini agak takut ke luar karena banyak yang tidak mematuhi psbb. Sekarang, psbb mau dilonggarkan dan mal-mal mau dibuka…",agak takut tidak mematuhi psbb psbb dilonggarkan mal-mal dibuka,in,0,349,asmiii206,,,dsuperboy,,
1265123733699653632,Tue May 26 03:32:57 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @e100ss: PSBB Surabaya, Sidoarjo, dan Gresik Diperpanjang Lagi Sampai 8 Juni
https://t.co/mJvpr6mtVE",psbb surabaya sidoarjo gresik diperpanjang,in,0,221,nesti_sari,False,,e100ss,"Surabaya, Jawa Timur",
1265123730960773120,Tue May 26 03:32:56 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @asumsico: Kabar terbaru:

Ketua Asosiasi Pengelola Pusat Belanja Indonesia menyebut ada 60 mal di Jakarta yang akan kembali dibuka pada…",kabar terbaru ketua asosiasi pengelola pusat belanja indonesia menyebut mal jakarta dibuka,in,0,71,naufalfazqa,,,asumsico,Plat B,
1265123671204454400,Tue May 26 03:32:42 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @PakatDayak: Bagi nakes RSUD Dorys Silvanus Palangka Raya, tdk ada kata ""Indonesia Terserah"", yg ada hanyalah ""Kami Pantang Menyerah""
Ba…",nakes rsud dorys silvanus palangka raya tidak `` indonesia terserah '' `` pantang menyerah '' ba,in,0,179,pagiusil,,,PakatDayak,bandung,
1265123662761308160,Tue May 26 03:32:40 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@andre_rosiade @Gerindra Bandel dan tidak mau ikuti aturan PSBB setelah lebaran terjangkit corona makin banyak https://t.co/OqEenZEZpI,bandel tidak ikuti aturan psbb lebaran terjangkit corona,in,0,0,Joenaidy_Pdg,False,,"andre_rosiade, Gerindra",,
1265123646806212609,Tue May 26 03:32:36 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @dsuperboy: Selama ini agak takut ke luar karena banyak yang tidak mematuhi psbb. Sekarang, psbb mau dilonggarkan dan mal-mal mau dibuka…",agak takut tidak mematuhi psbb psbb dilonggarkan mal-mal dibuka,in,0,506,paramrampampam,,,dsuperboy,Bekasi,
1265123630632976384,Tue May 26 03:32:33 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@ismailfahmi Karena pasar mah kan ga pernah ditutup pak. PSBB juga masih bisa buka,pasar mah kan ga ditutup psbb buka,in,0,0,DipoNiarto,,,ismailfahmi,,
1265123627826941952,Tue May 26 03:32:32 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @dsuperboy: Selama ini agak takut ke luar karena banyak yang tidak mematuhi psbb. Sekarang, psbb mau dilonggarkan dan mal-mal mau dibuka…",agak takut tidak mematuhi psbb psbb dilonggarkan mal-mal dibuka,in,0,349,rizkiafeee,,,dsuperboy,,
1265123623930490880,Tue May 26 03:32:31 +0000 2020,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Terkait PSBB, bangku di Pasar Kadipaten dicopot

https://t.co/PTr21GztJy

#COVID19 #PSBB https://t.co/39HmqWB5oI",terkait psbb bangku pasar kadipaten dicopot,in,0,0,PasangMata,False,"COVID19, PSBB",,Indonesia,
1265123611746070528,Tue May 26 03:32:28 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @JeanAprilia96: 1 bulan Social Distancing
2 Bulan PSBB

3 bulan..hasilnya:
Naik Puluhan ribu kasus.
Puluhan tenaga medis meninggal
Serib…",social distancing psbb .. hasilnya puluhan kasus puluhan tenaga medis meninggal serib,in,0,865,Milan_Vidd,,,JeanAprilia96,,
1265123600090058758,Tue May 26 03:32:25 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ismailfahmi: Di Korea Selatan, 1 orang anak preschool usia 6 tahun positif covid19. 10 TK dan 5 SD langsung ditutup.

Itu kalau langsun…",korea selatan anak preschool usia positif covid19 tk sd ditutup langsun,in,0,254,freakandi,,,ismailfahmi,surabaya - sidoarjo - jogja,
1265123595245645824,Tue May 26 03:32:24 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @akticis: @dayatia Tadi pagi, arah jkt distop di Krw Barat dok. Tapi ya niat ga niat yg meriksanya. Begitu dibilang mau ktmu dokday, lsg…",pagi arah jakarta distop krw barat dok iya niat ga niat meriksanya dibilang ketemu dokday lsg,in,0,51,rauh_welt_b,,,"akticis, dayatia","Futaba-machi, Fukushima",
1265123583908438018,Tue May 26 03:32:21 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Candraasmara85: Kapolda Jabar Akhirnya Mutasi Polisi yang Sewot ke Petugas PSBB.

""MEMULAI DARI DIRI SENDIRI &amp; MEMBERI CONTOH.""

Saaluu…",kapolda jabar mutasi polisi sewot petugas psbb `` memulai amp contoh '' saaluu,in,0,88,maus_dyza,,,Candraasmara85,,
1265123579928014849,Tue May 26 03:32:20 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","10.13 Sat Lantas Jakarta Barat laksanakan kegiatan PSBB, memberikan teguran tertulis di chek point Alfa Indah Joglo Jakbar, menghimbau pengguna jalan agar menggunakan masker &amp; pembatasan penumpang mobil pribadi. #OpsKetupatCegahCovid19 https://t.co/xkPGB2GK3Y
@TMCPoldaMetro",3 sat lantas jakarta barat laksanakan psbb teguran tertulis chek point alfa indah joglo jakbar menghimbau pengguna jalan menggunakan masker amp pembatasan penumpang mobil pribadi,in,0,506,SonoraFM92,False,OpsKetupatCegahCovid19,TMCPoldaMetro,"Jakarta Barat, DKI Jakarta","[[106.703149, -6.349273], [106.777659, -6.349273], [106.777659, -6.284454], [106.703149, -6.284454]]"
1265123551578734592,Tue May 26 03:32:14 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ismailfahmi: Di Korea Selatan, 1 orang anak preschool usia 6 tahun positif covid19. 10 TK dan 5 SD langsung ditutup.

Itu kalau langsun…",korea selatan anak preschool usia positif covid19 tk sd ditutup langsun,in,0,254,dayatradjab,,,ismailfahmi,E-mail : h_dayat@yahoo.com,
1265123547346657280,Tue May 26 03:32:13 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ismailfahmi: Di Korea Selatan, 1 orang anak preschool usia 6 tahun positif covid19. 10 TK dan 5 SD langsung ditutup.

Itu kalau langsun…",korea selatan anak preschool usia positif covid19 tk sd ditutup langsun,in,0,2765,syoolaf,,,ismailfahmi,,
1265123545866047489,Tue May 26 03:32:12 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Covid19Update24: Top 15 Most #COVID19 Cases in ASIA,

Turkey - 156,827
India - 144,118
Iran - 137,724
China - 82,985
S.Arabia - 74,795…","top cases in asia turkey ,827 india ,118 iran ,724 china ,985 s.arabia ,795",tl,0,349,antinyamuk_,,COVID19,Covid19Update24,,
1265123542162530304,Tue May 26 03:32:11 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @MochatmaW: Diskusi kebangkitan PKI ricuh.
Sekarang PKI itu bebas mau bikin kegiatan apapun pasti dilindungi.

Perhatikan tidak mematuhi…",diskusi kebangkitan pki ricuh pki bebas bikin apapun dilindungi perhatikan tidak mematuhi,in,0,144,Haji_Bajuri,,,MochatmaW,,
1265123529088856064,Tue May 26 03:32:08 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @dsuperboy: Selama ini agak takut ke luar karena banyak yang tidak mematuhi psbb. Sekarang, psbb mau dilonggarkan dan mal-mal mau dibuka…",agak takut tidak mematuhi psbb psbb dilonggarkan mal-mal dibuka,in,0,349,Rafly_Yusuf29,,,dsuperboy,"Masamba, Indonesia",
1265123522516406272,Tue May 26 03:32:07 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@bellaa_ciao31 Gak kenal psbb mungkin wkwk,gak kenal psbb mungkin wkwk,in,0,0,Alyabyby,,,bellaa_ciao31,,
1265123519433605120,Tue May 26 03:32:06 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sekarang aja kebanyakan kasus dari OTG, terus PSBB mau dihentikan. Ga kebayang gue lalu lalang sekitaran Lebak Bulus-Sudirman dengan jumlah manusia sebanyak itu 🤡 selama ini berani keluar rumah ya di dalem mobil aja ga turun turun, ini lagi naik kereta ke kantor-",kebanyakan kasus otg psbb dihentikan ga kebayang lalang sekitaran lebak bulus-sudirman manusia berani keluar rumah iya dalem mobil ga turun turun kereta kantor-,in,0,0,britechesters,,,,Ravka,
1265123501616197633,Tue May 26 03:32:02 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ayolah untuk warga jakarta patuh dulu biar cepet kelar nih psbb https://t.co/ptlXhBJwse,ayolah warga jakarta patuh biar cepat kelar psbb,in,0,0,_coffeemocca,False,,,Bikini Bottom,
1265123497153445888,Tue May 26 03:32:01 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @awemany: Ini benar. Pemerintah sudah keras hati. Sebagian warga secara ekonomi sudah tidak sanggup. Yg penting adalah memahami bahwa PS…,benar pemerintah keras hati warga ekonomi tidak sanggup memahami ps,in,0,349,militanvespa,,,awemany,"Bekasi, Jawa Barat",
1265123495874199552,Tue May 26 03:32:00 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ObiWan_Catnobi: Jadi PSBB se-Indonesia raya dicabut mulai 4 Juni? The hunger games dimulai?

Siapapun yg pitching ide ini &amp; acc, kayany…",psbb se-indonesia raya dicabut hunger games dimulai pitching ide amp accord kayany,in,0,349,Widnyanadita,,,ObiWan_Catnobi,Indonesia,
1265123478522302464,Tue May 26 03:31:56 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",WFH udah kelar.. sekarang saatnta kerja kembali. Demi indonesia maju 👍 https://t.co/TcUKow2Wwc,wfh kelar .. saatnta kerja indonesia maju,in,0,0,FavianOgge,False,,,"DKI Jakarta, Indonesia",
1265123471094235136,Tue May 26 03:31:55 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @CNNIndonesia: Anies: Perilaku Masyarakat Tentukan Penghentian PSBB https://t.co/qkTuiSXJBP,anies perilaku masyarakat tentukan penghentian psbb,in,0,27,mobmobbombom,False,,CNNIndonesia,Jakarta Capital Region,
1265123460369362944,Tue May 26 03:31:52 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Sir_AmirSyarif: Indonesia turut merayakan penurunan angka penyebaran #COVID19 di negara tetangga dengan membuka pusat perbelanjaan - le…,indonesia merayakan penurunan angka penyebaran negara tetangga membuka pusat perbelanjaan le,in,0,51,gombang,,COVID19,Sir_AmirSyarif,,
1265123444611399680,Tue May 26 03:31:48 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @realAbikaTrader: Jakarta Selatan Perketat PSBB dengan Tutup 14 Ruas Jalan https://t.co/bAq48Wqc3X,jakarta selatan perketat psbb tutup ruas jalan,in,0,5,onlyaidee,False,,realAbikaTrader,,
1265123437552361487,Tue May 26 03:31:47 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @nafelton: Jadi gimana sih nasib corona di sini ini. Lockdown enggak, psbb gajelas, herd immunity bukan? Nyuruh stay home juga, ga stay…",sih nasib corona lockdown tidak psbb gajelas herd immunity bukan nyuruh stay home ga stay,in,0,39,syafanilolita,,,nafelton,Indonesia,
1265123434322751489,Tue May 26 03:31:46 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @dsuperboy: Selama ini agak takut ke luar karena banyak yang tidak mematuhi psbb. Sekarang, psbb mau dilonggarkan dan mal-mal mau dibuka…",agak takut tidak mematuhi psbb psbb dilonggarkan mal-mal dibuka,in,0,349,ika30amanda,,,dsuperboy,,
1265123424457768960,Tue May 26 03:31:43 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MochatmaW: Diskusi kebangkitan PKI ricuh.
Sekarang PKI itu bebas mau bikin kegiatan apapun pasti dilindungi.

Perhatikan tidak mematuhi…",diskusi kebangkitan pki ricuh pki bebas bikin apapun dilindungi perhatikan tidak mematuhi,in,0,349,MazAry10,,,MochatmaW,"Yogyakarta, Indonesia",
1265123417008857089,Tue May 26 03:31:42 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @tempodotco: Alasan Anies Sebut PSBB hingga 4 Juni sebagai Fase Menentukan https://t.co/KMbz34G035,alasan anies psbb hingga fase menentukan,in,0,1,GenMoslem,False,,tempodotco,Istana negara,
1265123416274685953,Tue May 26 03:31:41 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@akticis @dayatia Pengendara plat diluar cirebon juga banyak yang keluar masuk cirebon sementara psbb baru dilaksanakan sekitar pukul 17:30 an baru ditutup jalan ,berapa banyak yang lolos terus udah cape mention di ig pak wali ,pak polisi TERSERAH AJA 

Dikira anon begini gw ga merhatiin",pengendara plat diluar cirebon keluar masuk cirebon psbb dilaksanakan 30 an ditutup jalan lolos capek mention ig wali polisi terserah anon ga merhatiin,in,0,316,Iwan_ke2,,,"akticis, dayatia",J4w4 adalah koentji,
1265123410654441472,Tue May 26 03:31:40 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @PAClearning: Reproduction number/R_0 bukan metric yang yang tepat buat nentuin kapan PSBB dibuka, tapi jumlah kasus baru setiap hari.…",reproduction number/r_0 bukan metric nentuin psbb dibuka kasus,in,0,349,Ifan2206,,,PAClearning,Wherever you’ll go,
1265123403159093249,Tue May 26 03:31:38 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","10.12 Sat Lantas Jakarta Utara laksanakan kegiatan PSBB dan memberikan teguran tertulis di chek point Bintang Mas Jakut, menghimbau pengguna jalan agar menggunakan masker &amp; pembatasan penumpang kendaraan pribadi.
#OpsKetupatCegahCovid19 https://t.co/Ub4llW9Ngo
@TMCPoldaMetro",2 sat lantas jakarta utara laksanakan psbb teguran tertulis chek point bintang mas jakut menghimbau pengguna jalan menggunakan masker amp pembatasan penumpang kendaraan pribadi,in,0,0,SonoraFM92,False,OpsKetupatCegahCovid19,TMCPoldaMetro,"Jakarta Barat, DKI Jakarta","[[106.703149, -6.349273], [106.777659, -6.349273], [106.777659, -6.284454], [106.703149, -6.284454]]"
1265123391289192448,Tue May 26 03:31:35 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @dsuperboy: Selama ini agak takut ke luar karena banyak yang tidak mematuhi psbb. Sekarang, psbb mau dilonggarkan dan mal-mal mau dibuka…",agak takut tidak mematuhi psbb psbb dilonggarkan mal-mal dibuka,in,0,349,kinderjoyf,,,dsuperboy,stan loona,
1265123362436550656,Tue May 26 03:31:29 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @CNNIndonesia: Anies: Perilaku Masyarakat Tentukan Penghentian PSBB https://t.co/qkTuiSXJBP,anies perilaku masyarakat tentukan penghentian psbb,in,0,27,kartikahari13,True,,CNNIndonesia,"Yogyakarta, Indonesia",
1265123350956789761,Tue May 26 03:31:26 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @PAClearning: Reproduction number/R_0 bukan metric yang yang tepat buat nentuin kapan PSBB dibuka, tapi jumlah kasus baru setiap hari.…",reproduction number/r_0 bukan metric nentuin psbb dibuka kasus,in,7,1,RotiSelaiRoti,,,PAClearning,,
1265123344359157760,Tue May 26 03:31:24 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @nafelton: Jadi gimana sih nasib corona di sini ini. Lockdown enggak, psbb gajelas, herd immunity bukan? Nyuruh stay home juga, ga stay…",sih nasib corona lockdown tidak psbb gajelas herd immunity bukan nyuruh stay home ga stay,in,1,0,SeptinGunawan,,,nafelton,Jawa Barat,
1265123340102107138,Tue May 26 03:31:23 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Waahhh.... PSBB apa kabar?.... Kemarin rame lho....... https://t.co/k4RfcqpA1q,waahhh .... psbb kabar .... ramai lho .......,in,0,0,hepipurwana,False,,,Bandung,
1265123326336200705,Tue May 26 03:31:20 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Candraasmara85: Kapolda Jabar Akhirnya Mutasi Polisi yang Sewot ke Petugas PSBB.

""MEMULAI DARI DIRI SENDIRI &amp; MEMBERI CONTOH.""

Saaluu…",kapolda jabar mutasi polisi sewot petugas psbb `` memulai amp contoh '' saaluu,in,0,88,AgusBud55448771,,,Candraasmara85,,
1265123315741409280,Tue May 26 03:31:17 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Delok en ae mari psbb aku te ngelowo gak mole balas dendam rasane d kurung d omah berbulan bulan😭setres aku,delok en ae mari psbb te ngelowo gak mole balas dendam rasane kurung omah berbulan bulansetres,in,0,0,gimbuln,,,,"Malang, Jawa Timur",
1265123307487031297,Tue May 26 03:31:16 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @SCTV: Pemprov Jawa Timur resmi perpanjang pelaksanaan PSBB Surabaya hingga 8 Juni 2020. #Liputan6SCTV https://t.co/gTrweG9yIO,pemprov jawa timur resmi perpanjang pelaksanaan psbb surabaya hingga,in,0,2,sweet_pipit,False,Liputan6SCTV,SCTV,"Bangkalan East Java, Indonesia",
1265123300725800960,Tue May 26 03:31:14 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KompasTV: Jokowi Kerahkan TNI Polri Secara Massif, Tingkatkan Disiplin Protokol Kesehatan Sesuai PSBB https://t.co/SJ4R8IiPAR https://t…",jokowi kerahkan tni polri massif tingkatkan disiplin protokol kesehatan psbb,in,0,0,valentpoophal,False,,KompasTV,Indonesia,
1265123287660556288,Tue May 26 03:31:11 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @aniesbaswedan: Terima kasih kepada warga Jakarta dan sekitarnya yang sudah memilih berLebaran di rumah saja.

Kedisiplinan teman-teman…",terima kasih warga jakarta memilih berlebaran rumah kedisiplinan teman-teman,in,0,1052,98ronalddL,,,aniesbaswedan,🔍Indonesia Raya,
1265123286205132800,Tue May 26 03:31:10 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @dsuperboy: Selama ini agak takut ke luar karena banyak yang tidak mematuhi psbb. Sekarang, psbb mau dilonggarkan dan mal-mal mau dibuka…",agak takut tidak mematuhi psbb psbb dilonggarkan mal-mal dibuka,in,0,506,fjrserenade,,,dsuperboy,"Bandar Lampung, Lampung",
1265123280207241220,Tue May 26 03:31:09 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ismailfahmi: Di Korea Selatan, 1 orang anak preschool usia 6 tahun positif covid19. 10 TK dan 5 SD langsung ditutup.

Itu kalau langsun…",korea selatan anak preschool usia positif covid19 tk sd ditutup langsun,in,0,254,ZoneVenomWar,,,ismailfahmi,Indonesia,
1265123275530797056,Tue May 26 03:31:08 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @dsuperboy: Selama ini agak takut ke luar karena banyak yang tidak mematuhi psbb. Sekarang, psbb mau dilonggarkan dan mal-mal mau dibuka…",agak takut tidak mematuhi psbb psbb dilonggarkan mal-mal dibuka,in,0,349,Nimisiyifirih,,,dsuperboy,,
1265123264084336640,Tue May 26 03:31:05 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @dsuperboy: Selama ini agak takut ke luar karena banyak yang tidak mematuhi psbb. Sekarang, psbb mau dilonggarkan dan mal-mal mau dibuka…",agak takut tidak mematuhi psbb psbb dilonggarkan mal-mal dibuka,in,0,349,laraswm__,,,dsuperboy,Indonesian,
1265123261022683137,Tue May 26 03:31:04 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @kurawa: Bekasi...

Kalo menurut gue ini kurang sinkron loh pak @jokowi.
Karena jawa barat termasuk bekasi masih berstatus PSBB hingga 2…",bekasi ... sinkron loh jawa barat bekasi berstatus psbb hingga,in,0,51,Satriahmdjojo,,,"kurawa, jokowi",,
1265123256782082048,Tue May 26 03:31:03 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Xv_worst psbb hyung,psbb hyung,in,4,1,capungdiri,,,Xv_worst,,
