id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries 
1266025538373644288,Thu May 28 15:16:24 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,791,apank_disandi,True,,Praz_Teguh,depok,
1266025528965779458,Thu May 28 15:16:22 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ini orang patuh banget ya sm psbb. Ke rumah aja nih gak mau pdhl w gak kemana-mana juga. Kan iri sm yg lain bos 😒,patuh banget psbb rumah tidak pdhl w tidak kan iri bos,in,0,25,demaliaputri,,,,"Bogor, Jawa Barat",
1266025513698508800,Thu May 28 15:16:18 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,791,Vrndyath,False,,Praz_Teguh,,
1266025506509471745,Thu May 28 15:16:17 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Untuk wilayah Bodebek, PSBB hanya sampai 4 Juni 2020. Mengikuti PSBB DKI Jakarta. 
#TenangUntukMenang #THRKumparan #THRHarbolnas
#kumparanNews https://t.co/sOqOCmvxvP",wilayah bodebek psbb mengikuti psbb dki jakarta,in,0,0,KreatorBuku,True,"TenangUntukMenang, THRKumparan, THRHarbolnas, kumparanNews",,ali.muakhir@gmail.com,
1266025477728174080,Thu May 28 15:16:10 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @berlianidris: Gugus tugas #COVID19 menyatakan Surabaya bisa jadi Wuhan, sementara beredar materi presentasi Dinas Pendidikan Provinsi J…",gugus tugas surabaya wuhan beredar materi presentasi dinas pendidikan provinsi j,in,0,557,EULIS61893872,,COVID19,berlianidris,,
1266025470799147008,Thu May 28 15:16:08 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Asknonym km nga psbb????,nga psbb,in,0,0,ichiocak,,,Asknonym,saturnus,
1266025458270736390,Thu May 28 15:16:05 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @dsblf: Tolong kalian ini jangan egois, kalau PSBB melulu, kantor2 ditutup melulu, nanti anak bos bayar sekolahnya di luar negeri pakai…",egois psbb melulu kantor ditutup melulu anak bos bayar sekolahnya negeri pakai,in,0,0,idhawwwwwet,,,dsblf,"Bekasi, Indonesia",
1266025443792089094,Thu May 28 15:16:02 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @bundabaik: PSBB akan diperpanjang jadi PSBBBBBBBBBBBBBB
Pembatasan Sosial Berskala Besar Belum Berakhir Bisa Bisa Bulan Berukutnya Bahk…",psbb diperpanjang psbbbbbbbbbbbbbb pembatasan sosial berskala berakhir berukutnya bahk,in,0,36999,munnasfra,,,bundabaik,"West Nusa Tenggara, Indonesia",
1266025443133517824,Thu May 28 15:16:01 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Waktu awal2 psbb rajin nongkrong di balkon rumah sambil lihat masjid al jabbar dari jauh + bayangin ""itu bangunan mangkrak kalau dulu jadi rumah sakit udah jadi berapa kali ya?"" 🤔 https://t.co/K0BQzA8ZVK",awal psbb rajin nongkrong balkon rumah lihat masjid al jabbar bayangin bangunan mangkrak rumah sakit,in,0,0,OkaPradhita,False,,,Greater Bandung,
1266025433432117248,Thu May 28 15:15:59 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ChusnuIChotimah: Dulu diminta ibadah dirumah ngamuk2 bilang rezim PKI.
Dikasih kebijakn PSBB teriak2 pemerintah bikin susah rakyatnya d…",ibadah dirumah mengamuk bilang rezim pki dikasih kebijakn psbb teriak pemerintah bikin susah rakyatnya,in,0,58,takdelok,,,ChusnuIChotimah,"Jakarta Barat, DKI Jakarta",
1266025377849159680,Thu May 28 15:15:46 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@aewin86 @y03_n4n4 lahh emang Jogja ga PSBB, sa sering keluar masuk Jogja bebas... dan normal seperti biasa,, tidak baru",lahh jogja ga psbb sa keluar masuk jogja bebas normal tidak,in,0,0,davirest,,,"aewin86, y03_n4n4",Nuswantara,
1266025366931427328,Thu May 28 15:15:43 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TaraWinat4: Mahasiswa Geram dengan Mendagri Tito yang Anggap Acara Makan-makan IPDN Tidak Langgar PSBB

*******
Ternyata aturan cuma di…",mahasiswa geram mendagri tito anggap makan makan ipdn tidak langgar psbb aturan,in,0,12,HoRang_MisQQuen,,,TaraWinat4,"Santiago Texacuangos, El Salva",
1266025354541531136,Thu May 28 15:15:40 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@mutchiala Skrg juga tutup wkwk bcs psbb korona ilangg ngab wkwk gaskeun,tutup wkwk bcs psbb korona ilangg ngab wkwk gaskeun,in,0,0,mbakbarista,,,mutchiala,"Yogyakarta, Indonesia",
1266025341362991104,Thu May 28 15:15:37 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@kitsunee_udon 'Woh mergo psbb anakku kok dadi ngene we?' peace 😭😭,woh mergo psbb anakku dadi ngene we peace,in,0,18,tsukiara,,,kitsunee_udon,BL,
1266025327379181568,Thu May 28 15:15:34 +0000 2020,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Cak Ji Nilai Keberhasilan PSBB Jilid 3 Bergantung Warga https://t.co/D5VgqwmYY2 https://t.co/9bOmdGVP1W,cak ji nilai keberhasilan psbb jilid bergantung warga,in,0,0,BPPemiluPDIPDKI,False,,,"DKI Jakarta, Indonesia",
1266025325755953152,Thu May 28 15:15:33 +0000 2020,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",#Nasional DKI Jakarta Tunggu Indikator Kemenkes untuk Longgarkan PSBB Sebelum Tetapkan Status New Normal https://t.co/cENg3Q39u3,dki jakarta tunggu indikator kemenkes longgarkan psbb tetapkan status new normal,in,0,0,galamedianews,False,Nasional,,"Bandung, Indonesia",
1266025321431625729,Thu May 28 15:15:32 +0000 2020,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","PSBB Riau Usai, Gugus Tugas Covid-19 Waspadai Datangnya Gelombang Kedua https://t.co/XOXvSoqWiN",psbb riau gugus tugas covid waspadai datangnya gelombang,in,1,0,GoRiauCom,False,,,Pekanbaru Riau,
1266025308567646208,Thu May 28 15:15:29 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SEACoronavirus: a random sampling of thousands of citizens in Surabaya, Indonesia found that 1 in 10 had antibodies for #COVID19, an al…",a random sampling of thousands of citizens in surabaya indonesia found that in had antibodies for an al,en,0,0,IchlasulAmal_12,,COVID19,SEACoronavirus,"Batang, Jawa Tengah, Indonesia",
1266025302536253440,Thu May 28 15:15:28 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@slankersdriver GK serius😁psbb diperpanjang.,gk seriuspsbb diperpanjang,in,0,0,nalapradithya,,,slankersdriver,bandung,
1266025291450855424,Thu May 28 15:15:25 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Warga Harus Sabar, PSBB Diperpanjang Lagi https://t.co/CkIL8eVTMy lewat @kuninganmass",warga sabar psbb diperpanjang,in,0,2,kuninganmass,False,,kuninganmass,"Kuningan, Indonesia",
1266025280566554626,Thu May 28 15:15:23 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,791,pecandumateri,False,,Praz_Teguh,"Jakarta Timur, DKI Jakarta",
1266025263323688962,Thu May 28 15:15:19 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Seneng bsa keluar rumah walaupun ke ciputat doang yg notabene nya dh kyk rumah ke 2😅 silaturahmi, nongkrong lg bareng temen2 dan senior. Daerah kampus sepi bgtt, jalan raya lumayan rame. Gk bermaksud langgar psbb (emng udh gk ada jga sih😅)",seneng keluar rumah ciputat doang notabene nya dh rumah silaturahmi nongkrong bareng teman senior daerah kampus sepi bgtt jalan raya lumayan ramai gk langgar psbb memang gk sih,in,0,295,heyitsmeyaya_,,,,,"[[106.633275, -6.24277], [106.7225, -6.24277], [106.7225, -6.162595], [106.633275, -6.162595]]"
1266025253794275328,Thu May 28 15:15:16 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @lovenegeriku: Otak mana otak🤣🤣🤣

Di kasih PSBB katanya bikin rakyat susah,
Di kasih New Normal bilangnya bunuh diri massal 🤦
https://t.…",otak otak kasih psbb katanya bikin rakyat susah kasih new normal bilangnya bunuh massal,in,0,8,4ntonius_,,,lovenegeriku,,
1266025214586105859,Thu May 28 15:15:07 +0000 2020,"<a href=""https://www.gatra.com/"" rel=""nofollow"">GATRA.com</a>","PSBB Berakhir, Siak Menuju New Normal https://t.co/Dw3DHqF640",psbb berakhir siak menuju new normal,in,0,0,GATRA_News,False,,,"Jakarta, Indonesia",
1266025191651414016,Thu May 28 15:15:01 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Covid19Update24: Indonesia #COVID19 Daily Sample tests &amp; positive rate %.

28 May 11,495  6%
27 May 14,313  5%
26 May  7,152   6%
25 Ma…",indonesia daily sample tests amp positive rate may may may ma,tl,0,1,ImamAri289,,COVID19,Covid19Update24,Tanah Bumbu Kalsel,
1266025168691855360,Thu May 28 15:14:56 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Idk why but gue nyaman sama kondisi sekarang seperti psbb dsb 🙂,saya tidak tahu why but nyaman psbb,in,0,0,siniajadulu,,,,,
1266025158872977408,Thu May 28 15:14:54 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","udah mulai aral klo ada berita 
‘PSBB DIPERPANJANG’",aral berita psbb diperpanjang,in,0,0,spoticuscuwaw,,,,"Bandung, Jawa Barat",
1266025157748903936,Thu May 28 15:14:53 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@ColinJili @ridwankamil Ni pada kemana netizen yang bilang hidup mati ditangan Tuhan karena pemprov jabar perpanjang psbb mulu 😆.,netizen bilang mati ditangan tuhan pemprov jabar perpanjang psbb melulu,in,0,0,GheaKartini,,,"ColinJili, ridwankamil",,
1266025148529831936,Thu May 28 15:14:51 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jangan kaget bila episode akhir nya gantung, karena memang terbatas waktu karena adanya PSBB
Lanjut Preman pensiun 5, belum salam olahraga 😂😂💪

#premanpensiun4
#premanpensiun4 https://t.co/BAj2JnewYs",kaget episode nya gantung memang terbatas psbb preman pensiun salam olahraga,in,9,1,agusekoarif,False,"premanpensiun4, premanpensiun4",,"Sidoarjo, Indonesia",
1266025108872687617,Thu May 28 15:14:42 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Covid19Update24: Indonesia #Covid19 Stats,

Total cases : 24,538

Active        : 16,802 ( 68.47%)
Recovered :   6,240 ( 25.43%)
Deaths…",indonesia stats total cases active recovered deaths,en,0,295,ImamAri289,,Covid19,Covid19Update24,Tanah Bumbu Kalsel,
1266025094129696768,Thu May 28 15:14:38 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @VIVAcoid: Viral, Tak Mampu Beli Susu Bapak Serahkan Anaknya ke Petugas PSBB https://t.co/6tr9A6G8lc",viral tidak beli susu serahkan anaknya petugas psbb,in,0,58,Rakyat____,False,,VIVAcoid,Indonesia,
1266025085158088704,Thu May 28 15:14:36 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@infobdg Ada indo soal psbb ga min?
Bkn wkt nya nge tweet soal gini an
Masyarakat butuh info soal psbb",indo psbb ga min bukan nya nge tweet gini an masyarakat butuh informasi psbb,in,0,7,david_yuki,,,infobdg,"bandung,indonesia",
1266025079139262466,Thu May 28 15:14:35 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Covid19Update24: Indonesia #COVID19 growth rate is fastest in Asean Region, not looking to slow down anytime soon, will beat Singapore…",indonesia growth rate is fastest in asean region not looking to slow down anytime soon will beat singapore,en,0,107,ImamAri289,,COVID19,Covid19Update24,Tanah Bumbu Kalsel,
1266025078044520448,Thu May 28 15:14:34 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,791,niifim,False,,Praz_Teguh,"Central Java, Indonesia",
1266025059858042881,Thu May 28 15:14:30 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Psbb terus diperpanjang, kalau kaya gini kenapa gak dari awal aja lockdown, mungkin mengatasinya akan lebih cepat, dibanding sekarang psbb terus menerus, makin mati aja pekerja atau pedagang yg mengandalkan upah harian. Hmmm...",psbb diperpanjang kaya gini tidak awal lockdown mungkin mengatasinya cepat dibanding psbb menerus mati pekerja pedagang mengandalkan upah harian hmmm,in,0,0,RiseldaElfridaa,,,,"Bandung, Indonesia.",
1266025052035706880,Thu May 28 15:14:28 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Covid19Update24: ASEAN Weekly Daily #COVID19 Cases Chart :

Malaysia back to double digit cases.
Singapore cases going down.
Philippine…",asean weekly daily cases chart malaysia back to double digit cases singapore cases going down philippine,en,0,28,ImamAri289,,COVID19,Covid19Update24,Tanah Bumbu Kalsel,
1266025044658003969,Thu May 28 15:14:26 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @twitkabarjabar: Viral Tak Mampu Beli Susu Saat PSBB, Seorang Ayah Berniat Serahkan Anaknya Pada Petugas 
Sebuah video seorang ayah yang…",viral tidak beli susu psbb ayah berniat serahkan anaknya petugas video ayah,in,0,15,kusumovina,,,twitkabarjabar,,
1266025036042735617,Thu May 28 15:14:24 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ridwankamil: Minggu ini 60% Kota/Kab Jabar sudah di zona Biru (level 2) dan 40 % di zona kuning (level 3]. Sudah tdk ada lagi yg di zon…,kota kabupaten jabar zona biru level zona kuning level tidak zon,in,0,791,inifld,,,ridwankamil,Bandung,
1266025015159353345,Thu May 28 15:14:19 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @UPIfess: gaisss gajadi mo beberes kosan awal juni teh soalnya perpanjangan psbb di Jabar (bodebek 4 juni &amp; luar bodebek 12 juni), nanti…",gaisss gajadi beberes kosan awal kakak perempuan perpanjangan psbb jabar bodebek amp bodebek,in,1,1,sapalohah,,,UPIfess,,
1266025006850437125,Thu May 28 15:14:17 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @infoPKU: Pemerintah Provinsi (Pemprov) Riau secara resmi tidak memperpanjang penerapan pembatasan sosial bersekala besar (PSBB) pada en…,pemerintah provinsi pemprov riau resmi tidak memperpanjang penerapan pembatasan sosial bersekala psbb en,in,0,11,AmeliaRahmadona,,,infoPKU,"Pekan Baru, Riau",
1266024980610871296,Thu May 28 15:14:11 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@eldef_ Psbb kak:(,psbb kak,in,0,0,Zidanx24,,,eldef_,,
1266024937392726016,Thu May 28 15:14:01 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ya allah, aku tuh udah mumet bgt di rumah terus udah beberapa bulan ini😭 
Mau egois langgar psbb tapi takut, bukan takut sama pemeriksaannya. Tapi takut setelah balik jalan2 malah jadi carrier buat anak nantinya😭
Seandainya orang2 yg pada egois mikir gini, mungkin kurva nya gak",allah tuh pusing banget rumah egois langgar psbb takut bukan takut pemeriksaannya takut jalan carrier anak seandainya egois mikir gini mungkin kurva nya tidak,in,0,0,nightandpearl,,,,dimana kek,
1266024916303753217,Thu May 28 15:13:56 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@makrusio Tasya yg hobinya makan wkt PSBB jadinya bengkak :(,tasya hobinya makan psbb bengkak,in,0,0,pandadidada,,,makrusio,,
1266024902378700800,Thu May 28 15:13:52 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ekspektasi booking service kosong pas psbb gini, kenyataan baru dapet giliran seminggu 🤦🏻",ekspektasi booking service kosong pas psbb gini kenyataan giliran seminggu,in,0,0,Brian__Pratama,,,,Republik Indonesia ♥,
1266024894958989312,Thu May 28 15:13:51 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Sonnymumbunan: New Zealand menjalankan PSBB dengan serius, sistematis, berhasil atasi pandemi.

Perdana Menteri Jacinda Ardern adalah s…",new zealand menjalankan psbb serius sistematis berhasil atasi pandemi perdana menteri jacinda ardern s,in,0,1304,arifjunial,,,Sonnymumbunan,"Palembang, Indonesia",
1266024893268799488,Thu May 28 15:13:50 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @ChusnuIChotimah: Dulu diminta ibadah dirumah ngamuk2 bilang rezim PKI.
Dikasih kebijakn PSBB teriak2 pemerintah bikin susah rakyatnya d…",ibadah dirumah mengamuk bilang rezim pki dikasih kebijakn psbb teriak pemerintah bikin susah rakyatnya,in,0,83,LC01L,,,ChusnuIChotimah,,
1266024887014940673,Thu May 28 15:13:49 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Yang lebih goblok lagi udh di PSBB kelakuan masi pda ga berubah masi tolol masi makan di tempat ga bungkua masi gapake masker intinya masi tolol ya gimana ya susah juga, awalnya gw juga kaya apasi PSBB cuman intinya mau merubah behavior jadi bersih dan jaga jarak, nyatanya? Tolol",bodoh psbb kelakuan masi pda ga berubah masi tolol masi makan ga bungkua masi gapake masker intinya masi tolol susah kaya apasi psbb cuman intinya merubah behavior bersih jaga jarak tolol,in,0,0,stefanugerah,,,,Tiduran di kasur ,
1266024877539987456,Thu May 28 15:13:47 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @ustadtengkuzul: Barang barang di Mall pada berjamur. Baru beberapa bulan PSBB dan rakyat awam menahan diri tidak ke Mall.
Bayangkan jik…",barang barang mall berjamur psbb rakyat awam menahan tidak mall bayangkan jik,in,0,544,feelspecial01,,,ustadtengkuzul,,
1266024867180081155,Thu May 28 15:13:44 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@ClickBandung Kuy ah..ikuti peraturan biar selesai psbb nya biar pergi deh Corona nya,kuy ah ikuti peraturan biar selesai psbb nya biar pergi deh corona nya,in,0,0,Shewatty89,,,ClickBandung,,
1266024855675133958,Thu May 28 15:13:41 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@infobdg Min, jadi na masup new normal atau diperpanjang ieu teh psbb na. Cenah diperpanjang nepi 12 Juni. Bingung dedek☹️",min na masup new normal diperpanjang ieu kakak perempuan psbb na cenah diperpanjang nepi bingung dedek,in,0,4,anesaurus,,,infobdg,"Bandung, Jawa Barat",
1266024831230738432,Thu May 28 15:13:36 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,791,najiyudin,False,,Praz_Teguh,Bogor,
1266024828730871809,Thu May 28 15:13:35 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ZAEffendy: #Indonesia, the highest number #COVID19 deaths of more than 1400 in Southeast Asia, prepares to open its economy?

&gt; New Nor…",highest number deaths of more than in southeast asia prepares to open its economy new nor,en,0,39,bl4ckcoff,,"Indonesia, COVID19",ZAEffendy,sudut tepi zaman,
1266024825375637507,Thu May 28 15:13:34 +0000 2020,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Warga Manggarai Utara pengaduan PJU, August Hamonangan bergerak laju. 

Kadangkala pemberlakuan ketentuan PSBB DKI membuat warga terbatas mendapatkan Pelayanan Publik. 

Saya, August Hamonangan selesai melakukan… https://t.co/HA8rkskoyE",warga manggarai utara pengaduan pju august hamonangan bergerak laju kadangkala pemberlakuan ketentuan psbb dki membuat warga terbatas mendapatkan pelayanan publik august hamonangan selesai melakukan,in,0,0,augustpa1000,False,,,Jakarta,
1266024821139234817,Thu May 28 15:13:33 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @PemkotMalang: Penuhi Pedoman WHO, PSBB Malang Raya Tak Diperpanjang: Malang, MC – Pemberlakuan Pembatasan Sosial Berskala Besar (PSBB)…",penuhi pedoman who psbb malang raya tidak diperpanjang malang mc pemberlakuan pembatasan sosial berskala psbb,in,1,0,dhyan_utari,,,PemkotMalang,"Jawa Timur, Indonesia",
1266024798150254592,Thu May 28 15:13:28 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,791,maklor3k,False,,Praz_Teguh,,
1266024788746661888,Thu May 28 15:13:25 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @geloraco: Mahasiswa Geram dengan Mendagri Tito yang Anggap Acara Makan-makan IPDN Tidak Langgar PSBB
https://t.co/52XiOlojMQ",mahasiswa geram mendagri tito anggap makan makan ipdn tidak langgar psbb,in,0,58,n0v4n1,False,,geloraco,Indonesian,
1266024771579334656,Thu May 28 15:13:21 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @geloraco: Tak Mampu Beli Susu saat Corona, Seorang Ayah Serahkan 2 Anaknya ke Petugas PSBB

https://t.co/V3XhVZ315H",tidak beli susu corona ayah serahkan anaknya petugas psbb,in,0,0,EULIS61893872,False,,geloraco,,
1266024752470056965,Thu May 28 15:13:17 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@telyufess Psbb bandung diperpanjang, ada kemungkinan diubah ga sih jadwalnya?",psbb bandung diperpanjang diubah ga sih jadwalnya,in,0,0,nichleodeon,,,telyufess,,
1266024741053186049,Thu May 28 15:13:14 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ustadtengkuzul: Barang barang di Mall pada berjamur. Baru beberapa bulan PSBB dan rakyat awam menahan diri tidak ke Mall.
Bayangkan jik…",barang barang mall berjamur psbb rakyat awam menahan tidak mall bayangkan jik,in,0,0,AlQahtaniID,,,ustadtengkuzul,Bumi,
1266024738419142656,Thu May 28 15:13:13 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Psbb bikin susah maen sepedaa,psbb bikin susah main sepedaa,in,0,0,heypoppz,,,,☔️,
1266024733356765186,Thu May 28 15:13:12 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@baaoobei semangat hyung, yg udh ga psbb bukan berarti udh bebas:) tetep perhatiin protokol kesehatan.",semangat hyung ga psbb bukan bebas perhatikan protokol kesehatan,in,0,0,wellborned,,,baaoobei,,
1266024717821100039,Thu May 28 15:13:08 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Covid19Update24: Indonesia #COVID19 growth rate is fastest in Asean Region, not looking to slow down anytime soon, will beat Singapore…",indonesia growth rate is fastest in asean region not looking to slow down anytime soon will beat singapore,en,0,107,NemoShinki,,COVID19,Covid19Update24,,
1266024692042788864,Thu May 28 15:13:02 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@nrfdl_Ami @PT_Transjakarta Aslinya St Manggarai - Blok M, tapi skrg klo gak salah hanya sampai Kuningan Timur karna PSBB",aslinya st manggarai blok m tidak salah kuningan timur psbb,in,0,0,latifritonga,,,"nrfdl_Ami, PT_Transjakarta","Jakarta Pusat, DKI Jakarta","[[106.807441, -6.180635], [106.846151, -6.180635], [106.846151, -6.157287], [106.807441, -6.157287]]"
1266024683398365185,Thu May 28 15:13:00 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @dwitasaridwita: YA LANJUT ATUH, KANG. Kumaha Kang Mus nggak jadi beliin sepatu Adinda yang gambarnya DAUN SINGKONG 3 karena PSBB ceunah…",kalau begitu kang kumaha kang mus tidak belikan sepatu adinda gambarnya daun singkong psbb ceunah,in,0,4,siskayp_,,,dwitasaridwita,"Baureno, Indonesia",
1266024678914617347,Thu May 28 15:12:59 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,791,putrisuanda,False,,Praz_Teguh,,
1266024652058419201,Thu May 28 15:12:53 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Rasanya ada dilema sutradara &amp; kru #PremanPensiun4 yg terlanjur sedih sekaligus bingung utk mengakhiri alur cerita yg harus terhenti karena PSBB. Sangat dipahami. Terima kasih sudah menemani Ramadhan &amp; awal Syawal tahun ini Kang Akang @aris_nugraha @dodisanjaya sekalian. Respect!,dilema sutradara amp kru terlanjur sedih bingung alur cerita terhenti psbb dipahami terima kasih menemani ramadhan amp awal syawal kang akang respect,in,0,212,iswhydx,,PremanPensiun4,"aris_nugraha, dodisanjaya","ÜT: -6.87226,107.55807 Cimahi",
1266024646282895361,Thu May 28 15:12:51 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BNPB_Indonesia: Pada masa PSBB ini, perlu diingat bahwa kita tidak bisa memasuki wilayah Jakarta tanpa kepemilikan Surat Izin Keluar/Ma…",psbb perlu tidak memasuki wilayah jakarta kepemilikan surat izin keluar ma,in,0,76,lar_az,,,BNPB_Indonesia,"Banyuwangi,Indonesia ",
